region,lat,lon,tile_basename,mode_index,lambda_m,crest_az_deg,rel_power,spectral_intensity,prom_frac,theta_image_deg
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,1,41.29329946,98.75,1,7571520.977,0.898720995,-81.25
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,2,502.0158696,201.25,0.225796496,1709622.903,0.357774646,21.25
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,3,846.7915844,198.75,0.178749693,1353407.049,0.358688267,18.75
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,4,1271.680598,198.75,0.111875734,847069.4697,0.413845995,18.75
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,5,1909.763363,198.75,0.027409688,207533.0271,0.214497327,18.75
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,6,2706.152597,196.25,0.009871891,74745.23212,0.205140366,16.25
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,7,4307.076464,198.75,0.001327153,10048.57007,0.651404757,18.75
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,8,6468.209741,208.75,0.000650074,4922.051086,1,28.75
Taklamakan,38.5,81.75,Taklamakan_lat38p50_lon81p75,9,8648.245934,218.75,0.00019094,1445.709105,1,38.75
Taklamakan,38.5,82,Taklamakan_lat38p50_lon82p00,1,446.9509568,163.75,1,31306895.14,0.93207673,-16.25
Taklamakan,38.5,82,Taklamakan_lat38p50_lon82p00,2,671.2145829,146.25,0.935469709,29286652.07,0.23661357,-33.75
Taklamakan,38.5,82,Taklamakan_lat38p50_lon82p00,3,1271.680598,153.75,0.227342904,7117400.456,0.321878503,-26.25
Taklamakan,38.5,82,Taklamakan_lat38p50_lon82p00,4,2706.152597,181.25,0.00549124,171913.6866,0.270906235,1.25
Taklamakan,38.5,82,Taklamakan_lat38p50_lon82p00,5,4307.076464,171.25,0.000908452,28440.82331,0.774064275,-8.75
Taklamakan,38.5,82,Taklamakan_lat38p50_lon82p00,6,7265.101213,193.75,0.000132434,4146.091298,1,13.75
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,1,41.29329946,91.25,1,24071223.14,0.895689949,-88.75
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,2,671.2145829,203.75,0.177435288,4271084.403,0.391427353,23.75
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,3,1132.193013,206.25,0.184101387,4431545.568,0.610129061,26.25
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,4,1700.286015,203.75,0.101900355,2452866.183,0.321981714,23.75
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,5,2273.34799,203.75,0.074223139,1786641.74,0.708401848,23.75
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,6,3039.553957,198.75,0.018269142,439760.5831,0.600640922,18.75
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,7,5433.725959,181.25,0.000518427,12479.18229,0.598314378,1.25
Taklamakan,38.5,82.25,Taklamakan_lat38p50_lon82p25,8,8648.245934,141.25,5.50E-05,1323.932086,1,-38.75
Taklamakan,38.5,82.5,Taklamakan_lat38p50_lon82p50,1,41.29329946,91.25,1,26086857.86,0.890796991,-88.75
Taklamakan,38.5,82.5,Taklamakan_lat38p50_lon82p50,2,897.4397893,208.75,0.163094466,4254622.144,0.227041067,28.75
Taklamakan,38.5,82.5,Taklamakan_lat38p50_lon82p50,3,1801.983335,193.75,0.034389631,897117.4069,0.200408806,13.75
Taklamakan,38.5,82.5,Taklamakan_lat38p50_lon82p50,4,2409.32123,193.75,0.007211454,188124.1794,0.218768339,13.75
Taklamakan,38.5,82.5,Taklamakan_lat38p50_lon82p50,5,3618.230411,228.75,0.001470188,38352.57702,0.716475425,48.75
Taklamakan,38.5,82.5,Taklamakan_lat38p50_lon82p50,6,7265.101213,228.75,0.000252328,6582.432841,0.887135077,48.75
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,1,41.29329946,98.75,1,31767690.57,0.899082497,-81.25
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,2,532.0423875,206.25,0.167228052,5312448.998,0.354372289,26.25
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,3,1604.328118,208.75,0.032472574,1031578.668,0.213527147,28.75
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,4,2706.152597,208.75,0.008336523,264832.081,0.333656639,28.75
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,5,3618.230411,193.75,0.000740911,23537.0451,0.312786866,13.75
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,6,5127.066427,226.25,0.000108329,3441.376059,0.54123924,46.25
Taklamakan,38.5,82.75,Taklamakan_lat38p50_lon82p75,7,7265.101213,181.25,3.50E-05,1111.368538,0.881150963,1.25
Taklamakan,38.5,83,Taklamakan_lat38p50_lon83p00,1,73.81888146,91.25,1,34191419.44,0.909759719,-88.75
Taklamakan,38.5,83,Taklamakan_lat38p50_lon83p00,2,671.2145829,203.75,0.103584434,3541698.813,0.282462184,23.75
Taklamakan,38.5,83,Taklamakan_lat38p50_lon83p00,3,1513.785733,206.25,0.036205108,1237904.036,0.368125311,26.25
Taklamakan,38.5,83,Taklamakan_lat38p50_lon83p00,4,3039.553957,198.75,0.012166654,415995.1847,0.822010015,18.75
Taklamakan,38.5,83,Taklamakan_lat38p50_lon83p00,5,5127.066427,133.75,0.000121414,4151.300765,0.406892314,-46.25
Taklamakan,38.5,83,Taklamakan_lat38p50_lon83p00,6,7265.101213,193.75,4.31E-05,1473.466284,0.777981272,13.75
Taklamakan,38.5,83.25,Taklamakan_lat38p50_lon83p25,1,65.72186596,233.75,1,21381670.96,0.913266062,53.75
Taklamakan,38.5,83.25,Taklamakan_lat38p50_lon83p25,2,1132.193013,198.75,0.089592513,1915637.632,0.278030657,18.75
Taklamakan,38.5,83.25,Taklamakan_lat38p50_lon83p25,3,1909.763363,203.75,0.031407156,671537.4708,0.309835919,23.75
Taklamakan,38.5,83.25,Taklamakan_lat38p50_lon83p25,4,2868.012698,203.75,0.005593438,119597.0483,0.565771208,23.75
Taklamakan,38.5,83.25,Taklamakan_lat38p50_lon83p25,5,4564.690847,188.75,0.000455996,9749.954917,0.714883333,8.75
Taklamakan,38.5,83.25,Taklamakan_lat38p50_lon83p25,6,7265.101213,193.75,7.93E-05,1695.842949,0.79100974,13.75
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,1,69.65281496,238.75,1,19878100.32,0.913556476,58.75
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,2,597.5906703,208.75,0.395756647,7866890.325,0.540566351,28.75
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,3,799.0017781,208.75,0.313653264,6234831.047,0.219700946,28.75
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,4,1271.680598,203.75,0.328106881,6522141.501,0.481245913,23.75
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,5,3618.230411,231.25,0.0006971,13857.02209,0.382833071,51.25
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,6,6103.167745,218.75,6.66E-05,1323.967411,0.526120481,38.75
Taklamakan,38.5,83.75,Taklamakan_lat38p50_lon83p75,7,8648.245934,246.25,2.51E-05,498.4312334,0.733444175,66.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,1,69.65281496,241.25,1,28747566.94,0.935965315,61.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,2,210.0320805,223.75,0.268181673,7709570.597,0.211255956,43.75
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,3,421.7266867,226.25,0.242778072,6979278.869,0.236427292,46.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,4,897.4397893,206.25,0.222940188,6408987.97,0.442017325,26.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,5,1604.328118,201.25,0.072034662,2070821.259,0.364814644,21.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,6,3618.230411,201.25,0.001437705,41330.51458,0.58100092,21.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,7,5127.066427,226.25,0.000266548,7662.607748,0.772373076,46.25
Taklamakan,38.5,84,Taklamakan_lat38p50_lon84p00,8,7265.101213,166.25,0.000107463,3089.290435,1,-13.75
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,1,69.65281496,241.25,1,27755519.14,0.929342668,61.25
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,2,210.0320805,231.25,0.349727074,9706856.504,0.359759074,51.25
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,3,597.5906703,213.75,0.303621997,8427186.147,0.265244677,33.75
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,4,1132.193013,193.75,0.21710898,6025972.449,0.225833637,13.75
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,5,1513.785733,196.25,0.195337793,5421701.841,0.330962688,16.25
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,6,2023.989919,191.25,0.041938568,1164026.732,0.478932335,11.25
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,7,4564.690847,171.25,0.000236614,6567.334319,0.407226995,-8.75
Taklamakan,38.5,84.25,Taklamakan_lat38p50_lon84p25,8,7265.101213,231.25,0.000144366,4006.952519,1,51.25
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,1,73.81888146,251.25,1,30549874.18,0.95174386,71.25
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,2,250.0184145,226.25,0.527974415,16129551.93,0.573185946,46.25
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,3,1008.005486,196.25,0.135840827,4149920.166,0.268188821,16.25
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,4,1604.328118,186.25,0.098033744,2994918.555,0.45582382,6.25
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,5,3414.030779,261.25,0.000670474,20482.90549,0.349450411,81.25
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,6,4564.690847,258.75,0.000100504,3070.384309,0.265393615,78.75
Taklamakan,38.5,84.5,Taklamakan_lat38p50_lon84p50,7,7265.101213,231.25,4.57E-05,1397.367566,0.931386322,51.25
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,1,73.81888146,258.75,1,42434232.26,0.955882816,78.75
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,2,222.5944962,238.75,0.936682236,39747391.57,0.744198657,58.75
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,3,753.9090529,181.25,0.317972984,13492939.45,0.274990649,1.25
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,4,1909.763363,181.25,0.041948193,1780039.379,0.549001944,1.25
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,5,2553.427285,181.25,0.019615733,832378.5779,0.714676742,1.25
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,6,3834.64361,181.25,0.003235259,137285.7109,0.678521013,1.25
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,7,5758.727378,181.25,0.001469618,62362.10612,0.969257363,1.25
Taklamakan,38.5,84.75,Taklamakan_lat38p50_lon84p75,8,7699.640646,181.25,0.001097868,46587.19237,0.993613444,1.25
Taklamakan,38.5,85,Taklamakan_lat38p50_lon85p00,1,65.72186596,241.25,1,38097855.4,0.942594187,61.25
Taklamakan,38.5,85,Taklamakan_lat38p50_lon85p00,2,473.6839381,148.75,0.149425298,5692783.412,0.555052551,-31.25
Taklamakan,38.5,85,Taklamakan_lat38p50_lon85p00,3,671.2145829,143.75,0.143529235,5468156.03,0.308813578,-36.25
Taklamakan,38.5,85,Taklamakan_lat38p50_lon85p00,4,1271.680598,158.75,0.056925569,2168742.105,0.279755092,-21.25
Taklamakan,38.5,85,Taklamakan_lat38p50_lon85p00,5,3221.355423,186.25,0.001012391,38569.93077,0.339656695,6.25
Taklamakan,38.5,85,Taklamakan_lat38p50_lon85p00,6,7265.101213,91.25,4.81E-05,1832.911877,0.744215212,-88.75
Taklamakan,38.5,85.25,Taklamakan_lat38p50_lon85p25,1,73.81888146,253.75,1,68115081.41,0.956555504,73.75
Taklamakan,38.5,85.25,Taklamakan_lat38p50_lon85p25,2,473.6839381,143.75,0.071269007,4854494.212,0.304037955,-36.25
Taklamakan,38.5,85.25,Taklamakan_lat38p50_lon85p25,3,1347.742218,188.75,0.013701296,933264.8706,0.360944513,8.75
Taklamakan,38.5,85.25,Taklamakan_lat38p50_lon85p25,4,4064.000891,258.75,0.00032918,22422.10617,0.644201075,78.75
Taklamakan,38.5,85.25,Taklamakan_lat38p50_lon85p25,5,7265.101213,181.25,8.22E-05,5598.683615,0.962333811,1.25
Taklamakan,38.5,85.5,Taklamakan_lat38p50_lon85p50,1,82.91345931,251.25,1,15010313.09,0.956906041,71.25
Taklamakan,38.5,85.5,Taklamakan_lat38p50_lon85p50,2,473.6839381,248.75,0.594564228,8924595.22,0.30780068,68.75
Taklamakan,38.5,85.5,Taklamakan_lat38p50_lon85p50,3,4064.000891,153.75,0.001707715,25633.33849,0.605062707,-26.25
Taklamakan,38.5,85.5,Taklamakan_lat38p50_lon85p50,4,7265.101213,181.25,0.000344872,5176.62947,0.738070289,1.25
Taklamakan,38.5,85.75,Taklamakan_lat38p50_lon85p75,1,58.51299261,171.25,1,33154846.85,0.979646586,-8.75
Taklamakan,38.5,85.75,Taklamakan_lat38p50_lon85p75,2,473.6839381,223.75,0.854053752,28316021.33,0.427377361,43.75
Taklamakan,38.5,85.75,Taklamakan_lat38p50_lon85p75,3,2553.427285,248.75,0.014411274,477803.571,0.556346142,68.75
Taklamakan,38.5,85.75,Taklamakan_lat38p50_lon85p75,4,6855.085589,251.25,0.001187895,39384.46464,0.969251153,71.25
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,1,65.72186596,241.25,1,178661131,0.944797728,61.25
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,2,711.3611955,91.25,0.041580643,7428844.774,0.472899751,-88.75
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,3,951.1173591,91.25,0.022521,4023627.342,0.43691684,-88.75
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,4,2409.32123,91.25,0.000971847,173631.3053,0.963032089,-88.75
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,5,4064.000891,91.25,0.000360186,64351.28872,0.994912638,-88.75
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,6,5758.727378,91.25,0.000122282,21846.96271,0.993025239,-88.75
Taklamakan,38.75,78.5,Taklamakan_lat38p75_lon78p50,7,8648.245934,113.75,3.07E-05,5493.238317,1,-66.25
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,1,41.29329946,266.25,1,12262813.22,0.885478814,86.25
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,2,563.8648481,91.25,0.130534505,1600720.251,0.36878531,-88.75
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,3,799.0017781,91.25,0.109285637,1340149.351,0.262750744,-88.75
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,4,1513.785733,91.25,0.032706885,401078.4184,0.370552696,-88.75
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,5,2868.012698,91.25,0.004710568,57764.81087,0.519437913,-88.75
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,6,4064.000891,91.25,0.001927775,23639.94852,0.79268294,-88.75
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,7,5758.727378,91.25,0.000518337,6356.268469,0.985940941,-88.75
Taklamakan,38.75,79.5,Taklamakan_lat38p75_lon79p50,8,9165.513867,91.25,8.01E-05,982.7869002,1,-88.75
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,1,41.29329946,261.25,1,41245868.95,0.882617859,81.25
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,2,532.0423875,91.25,0.061461975,2535052.576,0.511877632,-88.75
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,3,1513.785733,91.25,0.007396654,305081.4354,0.224723415,-88.75
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,4,2553.427285,91.25,0.001557928,64258.11123,0.652647651,-88.75
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,5,3414.030779,91.25,0.000560038,23099.24512,0.80664246,-88.75
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,6,4564.690847,91.25,0.00046656,19243.68676,0.883515114,-88.75
Taklamakan,38.75,79.75,Taklamakan_lat38p75_lon79p75,7,6855.085589,91.25,0.000223896,9234.793232,1,-88.75
